COMPOUND_ID,NAME_FOOD_DB,NEW_SMILES,FLAVOR_ID,NAME_FLAVOR,FLAVOR_GROUP
12647,Piperidine,C1CCNCC1,44.0,sweet,balsamic
12720,5-Hydroxymethyl-2-furancarboxaldehyde,O=Cc1ccc(CO)o1,39.0,caramel,balsamic
12721,2-Methylfuran,Cc1ccco1,40.0,chocolate,balsamic
12758,1-(4-Methylphenyl)ethanol,Cc1ccc(C(C)O)cc1,44.0,sweet,balsamic
12771,Decanal,CCCCCCCCCC=O,44.0,sweet,balsamic
12847,Benzyl benzoate,O=C(OCc1ccccc1)c1ccccc1,44.0,sweet,balsamic
12863,"5,6-Dihydro-6-pentyl-2H-pyran-2-one",CCCCCC1C=CCC(=O)O1,44.0,sweet,balsamic
12869,Propyl heptanoate,CCCCCCC(=O)OCCC,44.0,sweet,balsamic
12872,Heptyl butanoate,CCCCCCCOC(=O)CCC,44.0,sweet,balsamic
12882,2-Phenylpropyl butyrate,CCCC(=O)OCC(C)c1ccccc1,44.0,sweet,balsamic
12884,3-Phenylpropyl formate,O=COCCCc1ccccc1,44.0,sweet,balsamic
12885,3-Phenylpropyl 2-methylpropanoate,CC(C)C(=O)OCCCc1ccccc1,44.0,sweet,balsamic
13071,3-Acetoxy-3-methyl-1-phenylbutane,CC(=O)OC(C)(C)CCc1ccccc1,44.0,sweet,balsamic
13233,(+)-alpha-Carene,CC1=CCC2C(C1)C2(C)C,44.0,sweet,balsamic
13256,Menthanol,CC1CCC(C(C)(C)O)CC1,44.0,sweet,balsamic
13458,"3-Methyl-2,4-nonanedione",CCCCCC(=O)C(C)C(C)=O,39.0,caramel,balsamic
13525,Fenchol,CC12CCC(C1)C(C)(C)C2O,44.0,sweet,balsamic
13578,Neral,CC(C)=CCCC(C)=CC=O,44.0,sweet,balsamic
13588,"5,6-Epoxy-7-megastigmen-9-one",CC(=O)C=CC12OC1(C)CCCC2(C)C,44.0,sweet,balsamic
13596,4-Methoxybenzyl propanoate,CCC(=O)OCc1ccc(OC)cc1,45.0,vanilla,balsamic
13597,4-Methoxybenzyl butanoate,CCCC(=O)OCc1ccc(OC)cc1,44.0,sweet,balsamic
13598,4-Methoxybenzyl phenylacetate,COc1ccc(COC(=O)Cc2ccccc2)cc1,36.0,anise,balsamic
13599,4-Methoxybenzyl formate,COc1ccc(COC=O)cc1,45.0,vanilla,balsamic
13615,3-Methylbutyl phenylacetate,CC(C)CCOC(=O)Cc1ccccc1,44.0,sweet,balsamic
13616,Phenethyl phenylacetate,O=C(Cc1ccccc1)OCCc1ccccc1,44.0,sweet,balsamic
13617,2-Methylpropyl phenylacetate,CC(C)COC(=O)Cc1ccccc1,44.0,sweet,balsamic
13621,2-Phenylethyl propanoate,CCC(=O)OCCc1ccccc1,42.0,honey,balsamic
13622,2-Phenylethyl butanoate,CCCC(=O)OCCc1ccccc1,44.0,sweet,balsamic
13625,2-Phenylethyl 3-methylbutanoate,CC(C)CC(=O)OCCc1ccccc1,44.0,sweet,balsamic
13626,2-Phenylethyl 3-phenyl-2-propenoate,O=C(C=Cc1ccccc1)OCCc1ccccc1,37.0,balsam,balsamic
13699,Isobutyl anthranilate,CC(C)COC(=O)c1ccccc1N,44.0,sweet,balsamic
13703,2-(2-Methylpropoxy)naphthalene,CC(C)COc1ccc2ccccc2c1,44.0,sweet,balsamic
13762,(±)-Myrtenol,CC1(C)C2CC=C(CO)C1C2,37.0,balsam,balsamic
13764,(-)-Myrtenyl acetate,CC(=O)OCC1=CCC2CC1C2(C)C,44.0,sweet,balsamic
13795,Geraniol,CC(C)=CCCC(C)=CCO,44.0,sweet,balsamic
13899,Methyl hexanoate,CCCCCC(=O)OC,44.0,sweet,balsamic
13906,"1-Phenyl-1,2-propanedione",CC(=O)C(=O)c1ccccc1,42.0,honey,balsamic
13913,Myrtenal,CC1(C)C2CC=C(C=O)C1C2,44.0,sweet,balsamic
14103,4-Butyl-gamma-butyrolactone,CCCCC1CCC(=O)O1,44.0,sweet,balsamic
14356,beta-Sinensal,C=CC(=C)CCC=C(C)CCC=C(C)C=O,44.0,sweet,balsamic
14408,Valencene,C=C(C)C1CCC2=CCCC(C)C2(C)C1,44.0,sweet,balsamic
14419,alpha-Terpineol,CC1=CCC(C(C)(C)O)CC1,36.0,anise,balsamic
14466,"(±)-trans,trans-delta-Damascone",CC=CC(=O)C1C(C)C=CCC1(C)C,44.0,sweet,balsamic
14475,"(2E,7R,11R)-2-Phyten-1-ol",CC(=CCO)CCCC(C)CCCC(C)CCCC(C)C,37.0,balsam,balsamic
14519,"(2E,6E)-Farnesol",CC(C)=CCCC(C)=CCCC(C)=CCO,36.0,anise,balsamic
14589,(S)-p-Menth-1-en-4-ol,CC1=CCC(O)(C(C)C)CC1,40.0,chocolate,balsamic
14619,"1,8-Cineole",CC12CCC(CC1)C(C)(C)O2,44.0,sweet,balsamic
14657,Myristicin,C=CCc1cc(OC)c2c(c1)OCO2,37.0,balsam,balsamic
14664,Benzaldehyde,O=Cc1ccccc1,44.0,sweet,balsamic
14705,beta-Farnesene,C=CC(=C)CCC=C(C)CCC=C(C)C,44.0,sweet,balsamic
14721,Pyrrole,c1cc[nH]c1,44.0,sweet,balsamic
14816,alpha-Guaiene,C=C(C)C1CCC(C)C2=C(C1)C(C)CC2,44.0,sweet,balsamic
14852,Artemisia ketone,C=CC(C)(C)C(=O)C=C(C)C,42.0,honey,balsamic
14887,Safranal,CC1=C(C=O)C(C)(C)CC=C1,44.0,sweet,balsamic
14943,Linalool,C=CC(C)(O)CCC=C(C)C,44.0,sweet,balsamic
14985,"3-[[5-Methyl-2-(1-methylethyl)cyclohexyl]oxy]-1,2-propanediol",CC1CCC(C(C)C)C(OCC(O)CO)C1,45.0,vanilla,balsamic
15003,3-Mercapto-3-methyl-1-butanol,CC(C)(S)CCO,44.0,sweet,balsamic
15033,3-Ethyl-2-hydroxy-4-methyl-2-cyclopenten-1-one,CCC1C(=O)C(=O)CC1C,44.0,sweet,balsamic
15035,2-(3-Phenylpropyl)tetrahydrofuran,c1ccc(CCCC2CCCO2)cc1,44.0,sweet,balsamic
15045,Tetrahydrofurfuryl butyrate,CCCC(=O)OCC1CCCO1,44.0,sweet,balsamic
15046,Tetrahydrofurfuryl cinnamate,O=C(C=Cc1ccccc1)OCC1CCCO1,44.0,sweet,balsamic
15059,"2-Methoxy-4-(4-methyl-1,3-dioxolan-2-yl)phenol",COc1cc(C2OCC(C)O2)ccc1O,44.0,sweet,balsamic
15064,"2-Ethoxy-4-(4-methyl-1,3-dioxolan-2-yl)phenol",CCOc1cc(C2OCC(C)O2)ccc1O,44.0,sweet,balsamic
15067,alpha-Amylcinnamyl formate,CCCCCC(=Cc1ccccc1)COC=O,44.0,sweet,balsamic
15068,alpha-Amylcinnamyl acetate,CCCCCC(=Cc1ccccc1)COC(C)=O,40.0,chocolate,balsamic
15070,Propyl 2-methylpropanoate,CCCOC(=O)C(C)C,44.0,sweet,balsamic
15072,Hexyl crotonate,CC=CC(=O)OCCCCCC,44.0,sweet,balsamic
15074,cis-3-Hexenyl lactate,CCC=CCCOC(=O)C(C)O,44.0,sweet,balsamic
15078,Pentyl octanoate,CCCCCCCC(=O)OCCCCC,44.0,sweet,balsamic
15083,Cyclohexyl propionate,CCC(=O)OC1CCCCC1,44.0,sweet,balsamic
15089,2-Methylpropyl hexanoate,CCCCCC(=O)OCC(C)C,44.0,sweet,balsamic
15090,Pentyl hexanoate,CCCCCOC(=O)CCCCC,44.0,sweet,balsamic
15092,Methyl DL-Leucate,COC(=O)C(O)CC(C)C,44.0,sweet,balsamic
15101,Methyl 4-tert-butylphenylacetate,COC(=O)Cc1ccc(C(C)(C)C)cc1,42.0,honey,balsamic
15267,Methyl 4-phenylbutanoate,COC(=O)CCCc1ccccc1,44.0,sweet,balsamic
15269,3-Phenylpropyl cinnamate,O=C(C=Cc1ccccc1)OCCCc1ccccc1,44.0,sweet,balsamic
15270,3-Phenylpropyl propanoate,CCC(=O)OCCCc1ccccc1,37.0,balsam,balsamic
15272,3-Phenylpropyl hexanoate,CCCCCC(=O)OCCCc1ccccc1,44.0,sweet,balsamic
15278,2-Methylpropyl 3-oxobutanoate,CC(=O)CC(=O)OCC(C)C,44.0,sweet,balsamic
15279,3-Methylbutyl 3-oxobutanoate,CC(=O)CC(=O)OCCC(C)C,44.0,sweet,balsamic
15484,"3,5,8-Megastigmatrien-7-one",CC=CC(=O)C1=C(C)C=CCC1(C)C,42.0,honey,balsamic
15499,Tetramethylpyrazine,Cc1nc(C)c(C)nc1C,40.0,chocolate,balsamic
15514,"2,4-Decadienal",CCCCC=CC=CCC=O,44.0,sweet,balsamic
15517,Pear ester,CCCCC=CC=CCC(=O)OCC,44.0,sweet,balsamic
15547,"3,4-Dihydro-2H-1-benzopyran-2-one",O=C1CCc2ccccc2O1,44.0,sweet,balsamic
15740,beta-Caryophyllene,C=C1CCC=C(C)CCC2C1CC2(C)C,44.0,sweet,balsamic
15772,beta-Ionol,CC1=C(C=CC(C)O)C(C)(C)CCC1,44.0,sweet,balsamic
15780,Sclareol,C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,44.0,sweet,balsamic
15786,Ambronide,CC1(C)CCCC2(C)C1CCC1(C)OCCC12,44.0,sweet,balsamic
15872,2-Propenyl phenylacetate,C=CCOC(=O)Cc1ccccc1,42.0,honey,balsamic
15873,Butyl anthranilate,CCCCOC(=O)c1ccccc1N,44.0,sweet,balsamic
15874,2-Propenyl 2-furancarboxylate,C=CCOC(=O)c1ccco1,39.0,caramel,balsamic
15973,Terpinolene,CC1=CCC(=C(C)C)CC1,44.0,sweet,balsamic
16003,"(±)-p-Mentha-1,8-dien-10-yl acetate",C=C(COC(C)=O)C1CC=C(C)CC1,44.0,sweet,balsamic
16010,"2-Hydroxy-2,6,6-trimethylcyclohexanone",CC1(C)CCCC(C)(O)C1=O,44.0,sweet,balsamic
16013,"3,4-Dimethyl-1,2-cyclopentanedione",CC1CC(=O)C(=O)C1C,39.0,caramel,balsamic
16014,"3,5-Dimethyl-1,2-cyclopentanedione",CC1CC(C)C(=O)C1=O,44.0,sweet,balsamic
16116,5-Pentyl-delta-valerolactone,CCCCCC1CCCC(=O)O1,44.0,sweet,balsamic
16136,(1-Methylethenyl)pyrazine,C=C(C)c1cnccn1,40.0,chocolate,balsamic
16137,1-Benzyloxy-1-(2-methoxyethoxy)ethane,COCCOC(C)OCc1ccccc1,44.0,sweet,balsamic
16144,"2-(Phenylethenyl)-1,3-dioxolane",C(=CC1OCCO1)c1ccccc1,41.0,cinnamon,balsamic
16147,3-(4-Methoxyphenyl)-2-methyl-2-propenal,COc1ccc(C=C(C)C=O)cc1,41.0,cinnamon,balsamic
16162,"4-Methyl-2-phenyl-1,3-dioxolane",CC1COC(c2ccccc2)O1,44.0,sweet,balsamic
16166,3-(Hydroxymethyl)-2-octanone,CCCCCC(CO)C(C)=O,44.0,sweet,balsamic
16179,"2-Ethyl-2,5-dihydro-4,5-dimethylthiazole",CCC1N=C(C)C(C)S1,40.0,chocolate,balsamic
16200,Rhodinyl phenylacetate,C=C(C)CCCC(C)CCOC(=O)Cc1ccccc1,42.0,honey,balsamic
16207,"Ethyl 2-methyl-3,4-pentadienoate",C=C=CC(C)C(=O)OCC,44.0,sweet,balsamic
16225,Menthyl isovalerate,CC(C)CC(=O)OC1CC(C)CCC1C(C)C,44.0,sweet,balsamic
16230,Linalyl phenylacetate,C=CC(C)(CCC=C(C)C)OC(=O)Cc1ccccc1,44.0,sweet,balsamic
16239,Methyl citronellate,COC(=O)CC(C)CCC=C(C)C,44.0,sweet,balsamic
16241,Citronellyl butyrate,CCCC(=O)OCCC(C)CCC=C(C)C,44.0,sweet,balsamic
16242,Citronellyl isobutyrate,CC(C)=CCCC(C)CCOC(=O)C(C)C,44.0,sweet,balsamic
16243,Citronellyl pentanoate,CCCCC(=O)OCCC(C)CCC=C(C)C,42.0,honey,balsamic
16244,Citronellyl alpha-toluate,CC(C)=CCCC(C)CCOC(=O)Cc1ccccc1,44.0,sweet,balsamic
16296,"2,6-Dimethoxy-4-(1-propenyl)phenol",CC=Cc1cc(OC)c(O)c(OC)c1,44.0,sweet,balsamic
16299,Maltol propionate,CCC(=O)Oc1c(C)occc1=O,44.0,sweet,balsamic
16301,Octahydro-2H-1-benzopyran-2-one,O=C1CCC2CCCCC2O1,44.0,sweet,balsamic
16302,Isoeugenol formate,CC=Cc1ccc(OC=O)c(OC)c1,44.0,sweet,balsamic
16303,Isoeugenol phenylacetate,CC=Cc1ccc(OC(=O)Cc2ccccc2)c(OC)c1,41.0,cinnamon,balsamic
16307,4-Methyl-2-phenyl-2-pentenal,CC(C)C=C(C=O)c1ccccc1,44.0,sweet,balsamic
16312,Citral propylene glycol acetal,CC(C)=CCCC(C)=CC1OCC(C)O1,44.0,sweet,balsamic
16338,Decyl butanoate,CCCCCCCCCCOC(=O)CCC,44.0,sweet,balsamic
16449,4-Acetoxy-2-hexyltetrahydrofuran,CCCCCCC1CC(OC(C)=O)CO1,44.0,sweet,balsamic
16572,Ethyl methyl-p-tolylglycidate,CCOC(=O)C1OC1(C)c1ccc(C)cc1,44.0,sweet,balsamic
16575,S-2-Propenyl propanethioate,C=CCSC(=O)CC,44.0,sweet,balsamic
16744,1-Methyl-1-phenylethyl isobutyrate,CC(C)C(=O)OC(C)(C)c1ccccc1,44.0,sweet,balsamic
16745,Isopropyl tiglate,CC=C(C)C(=O)OC(C)C,44.0,sweet,balsamic
16749,Phenethyl tiglate,CC=C(C)C(=O)OCCc1ccccc1,44.0,sweet,balsamic
16750,Isobutyl angelate,CC=C(C)C(=O)OCC(C)C,44.0,sweet,balsamic
16753,3-Hydroxynonyl acetate,CCCCCCC(O)CCOC(C)=O,44.0,sweet,balsamic
16763,2-Methyl-4-phenyl-2-butyl 2-methylpropanoate,CC(C)C(=O)OC(C)(C)CCc1ccccc1,44.0,sweet,balsamic
16764,4-(Ethoxymethyl)-2-methoxyphenol,CCOCc1ccc(O)c(OC)c1,44.0,sweet,balsamic
16765,4-(Butoxymethyl)-2-methoxyphenol,CCCCOCc1ccc(O)c(OC)c1,45.0,vanilla,balsamic
16813,Guaicyl phenylacetate,COc1ccccc1OC(=O)Cc1ccccc1,37.0,balsam,balsamic
16815,Vanillin isobutyrate,COc1cc(C=O)ccc1OC(=O)C(C)C,44.0,sweet,balsamic
16816,Ethylvanillin glucoside,CCOc1cc(C=O)ccc1OC1OC(CO)C(O)C(O)C1O,45.0,vanilla,balsamic
16817,Ethyl vanillin isobutyrate,CCOc1cc(C=O)ccc1OC(=O)C(C)C,44.0,sweet,balsamic
16829,cis-3-Hexenyl anthranilate,CCC=CCCOC(=O)c1ccccc1N,44.0,sweet,balsamic
16831,Phenethyl anthranilate,Nc1ccccc1C(=O)OCCc1ccccc1,44.0,sweet,balsamic
16836,Isopropyl cinnamate,CC(C)OC(=O)C=Cc1ccccc1,37.0,balsam,balsamic
16837,Butyl cinnamate,CCCCOC(=O)C=Cc1ccccc1,44.0,sweet,balsamic
16838,Isobutyl cinnamate,CC(C)COC(=O)C=Cc1ccccc1,44.0,sweet,balsamic
16842,Cinnamyl phenylacetate,O=C(Cc1ccccc1)OCC=Cc1ccccc1,37.0,balsam,balsamic
16844,4-Methylphenyl 3-methylbutanoate,Cc1ccc(OC(=O)CC(C)C)cc1,44.0,sweet,balsamic
16846,4-Methylphenyl dodecanoate,CCCCCCCCCCCC(=O)Oc1ccc(C)cc1,44.0,sweet,balsamic
16847,"[2,2-bis(2-methylpropoxy)ethyl]benzene",CC(C)COC(Cc1ccccc1)OCC(C)C,44.0,sweet,balsamic
16848,Octyl phenylacetate,CCCCCCCCOC(=O)Cc1ccccc1,42.0,honey,balsamic
16849,Hexyl phenylacetate,CCCCCCOC(=O)Cc1ccccc1,44.0,sweet,balsamic
16853,1-Phenylethyl butyrate,CCCC(=O)OC(C)c1ccccc1,44.0,sweet,balsamic
16854,2-Phenylethyl hexanoate,CCCCCC(=O)OCCc1ccccc1,44.0,sweet,balsamic
16855,2-Phenylethyl octanoate,CCCCCCCC(=O)OCCc1ccccc1,44.0,sweet,balsamic
16856,2-Phenylethyl 2-methylbutanoate,CCC(C)C(=O)OCCc1ccccc1,44.0,sweet,balsamic
16857,2-Phenylethyl 3-methyl-2-butenoate,CC(C)=CC(=O)OCCc1ccccc1,44.0,sweet,balsamic
16860,2-Phenylethyl 2-furancarboxylate,O=C(OCCc1ccccc1)c1ccco1,42.0,honey,balsamic
16861,Propyl 2-furoate,CCCOC(=O)c1ccco1,44.0,sweet,balsamic
16862,Hexyl 2-furoate,CCCCCCOC(=O)c1ccco1,44.0,sweet,balsamic
16864,Furfuryl pentanoate,CCCCC(=O)OCc1ccco1,44.0,sweet,balsamic
16865,2-Furanylmethyl propanoate,CCC(=O)OCc1ccco1,44.0,sweet,balsamic
16867,Furfuryl octanoate,CCCCCCCC(=O)OCc1ccco1,44.0,sweet,balsamic
16868,S-(2-Furanylmethyl) methanethioate,O=CSCc1ccco1,38.0,butterscotch,balsamic
16870,Propyl 2-furanacrylate,CCCOC(=O)C=Cc1ccco1,44.0,sweet,balsamic
16871,Isobutyl 2-furanpropionate,CC(C)COC(=O)CCc1ccco1,44.0,sweet,balsamic
16872,Isoamyl 2-furanpropionate,CC(C)CCOC(=O)CCc1ccco1,44.0,sweet,balsamic
16873,3-Methylbutyl 2-furanbutanoate,CC(C)CCOC(=O)CCCc1ccco1,44.0,sweet,balsamic
16880,5-Dodecanolide,CCCCCCCC1CCCC(=O)O1,44.0,sweet,balsamic
16912,3-Acetylmercaptohexyl acetate,CCCC(CCOC(C)=O)SC(C)=O,44.0,sweet,balsamic
16957,D6-Ambrettolide,O=C1CCCCC=CCCCCCCCCCO1,44.0,sweet,balsamic
16963,Vetiverol,CC1=CC(O)CC(C)C12CCC(=C(C)C)C2,44.0,sweet,balsamic
16988,Vetiveryl acetate,CC(=O)OC1C=C(C)C2CC(=C(C)C)CC2C(C)C1,44.0,sweet,balsamic
17007,Hexyl 2-methylpropanoate,CCCCCCOC(=O)C(C)C,44.0,sweet,balsamic
17244,beta-Ionyl acetate,CC(=O)OC(C)C=CC1=C(C)CCCC1(C)C,44.0,sweet,balsamic
17253,2-Propenyl 3-methylbutanoate,C=CCOC(=O)CC(C)C,44.0,sweet,balsamic
17257,2-Methylpropyl 3-methylbutanoate,CC(C)COC(=O)CC(C)C,44.0,sweet,balsamic
17264,Carvyl propionate,C=C(C)C1CC=C(C)C(OC(=O)CC)C1,44.0,sweet,balsamic
17267,alpha-Terpinyl cinnamate,CC1=CCC(C(C)(C)OC(=O)C=Cc2ccccc2)CC1,44.0,sweet,balsamic
17274,delta-Tetradecalactone,CCCCCCCCCC1CCCC(=O)O1,44.0,sweet,balsamic
17287,"(3E,6Z)-Nonadien-1-yl acetate",CCC=CCC=CCCOC(C)=O,44.0,sweet,balsamic
17393,beta-Guaiene,CC(C)=C1CCC(C)C2=C(C1)C(C)CC2,44.0,sweet,balsamic
17407,"7-Methyl-3-methylene-1,6-octadiene",C=CC(=C)CCC=C(C)C,37.0,balsam,balsamic
17422,alpha-Methyl-2-furanacrolein,CC(C=O)=Cc1ccco1,41.0,cinnamon,balsamic
17431,Ocimen quintoxide,CC=C(C)C1CCC(C)(C)O1,44.0,sweet,balsamic
17479,Isopropyl 2-methylpropanoate,CC(C)OC(=O)C(C)C,44.0,sweet,balsamic
17546,Bornyl valerate,CCCCC(=O)OC1CC2CCC1(C)C2(C)C,45.0,vanilla,balsamic
17557,Geranyl acetoacetate,CC(=O)CC(=O)OCC=C(C)CCC=C(C)C,44.0,sweet,balsamic
17558,Geranyl phenylacetate,CC(C)=CCCC(C)=CCOC(=O)Cc1ccccc1,42.0,honey,balsamic
17561,Geranyl 2-methylpropanoate,CC(C)=CCCC(C)=CCOC(=O)C(C)C,44.0,sweet,balsamic
17586,cis-3-Hexenyl phenylacetate,CCC=CCCOC(=O)Cc1ccccc1,42.0,honey,balsamic
17698,2-Ethoxy-4-(methoxymethyl)phenol,CCOc1cc(COC)ccc1O,44.0,sweet,balsamic
17699,2-Ethyl-4-(2-furanyl)-2-propenal,CCC(C=O)=Cc1ccco1,41.0,cinnamon,balsamic
18002,Amyl salicylate,CCCCCOC(=O)c1ccccc1O,44.0,sweet,balsamic
18003,Amyl phenylacetate,CCCCCOC(=O)Cc1ccccc1,37.0,balsam,balsamic
18012,Geranyl butyrate,CCCC(=O)OCC=C(C)CCC=C(C)C,44.0,sweet,balsamic
18089,"1,1-Dihexyloxyethane",CCCCCCOC(C)OCCCCCC,44.0,sweet,balsamic
18145,3-Methylbutyl octanoate,CCCCCCCC(=O)OCCC(C)C,44.0,sweet,balsamic
18148,"4,7-Megastigmadien-9-ol",CC1=CCCC(C)(C)C1C=CC(C)O,44.0,sweet,balsamic
18358,2-Methyl-2-(methyldithio)propanal,CSSC(C)(C)C=O,40.0,chocolate,balsamic
18365,7-Hexyl-2-oxepanone,CCCCCCC1CCCCC(=O)O1,44.0,sweet,balsamic
18378,3-Methylbutyl decanoate,CCCCCCCCCC(=O)OCCC(C)C,44.0,sweet,balsamic
18444,Citronellyl isovalerate,CC(C)=CCCC(C)CCOC(=O)CC(C)C,42.0,honey,balsamic
18447,Citronellyl cinnamate,CC(C)=CCCC(C)CCOC(=O)C=Cc1ccccc1,44.0,sweet,balsamic
18455,Ethyl tiglate,CC=C(C)C(=O)OCC,44.0,sweet,balsamic
18462,Dodecyl acetate,CCCCCCCCCCCCOC(C)=O,44.0,sweet,balsamic
18755,Butyl 2-methylbutanoate,CCCCOC(=O)C(C)CC,40.0,chocolate,balsamic
18756,Isopropyl 2-methylbutanoate,CCC(C)C(=O)OC(C)C,44.0,sweet,balsamic
18757,2-Methylbutyl 2-methylbutanoate,CCC(C)COC(=O)C(C)CC,44.0,sweet,balsamic
18758,1-Methylbutyl butanoate,CCCC(=O)OC(C)CCC,44.0,sweet,balsamic
18767,3-Mercapto-3-methyl-1-butyl acetate,CC(=O)OCCC(C)(C)S,44.0,sweet,balsamic
19211,Ethyl crotonate,CC=CC(=O)OCC,44.0,sweet,balsamic
19253,Propyl butyrate,CCCOC(=O)CCC,44.0,sweet,balsamic
19254,Isopropyl butyrate,CCCC(=O)OC(C)C,44.0,sweet,balsamic
19255,Butyl butyrate,CCCCOC(=O)CCC,44.0,sweet,balsamic
19265,(S)-Nerolidyl acetate,C=CC(C)(CCC=C(C)CCC=C(C)C)OC(C)=O,44.0,sweet,balsamic
19305,"2-Hexyl-1,3-dioxolane-4-methanol",CCCCCCC1OCC(CO)O1,44.0,sweet,balsamic
19352,1-Acetylcyclohexyl acetate,CC(=O)OC1(C(C)=O)CCCCC1,44.0,sweet,balsamic
19458,1-(2-Furanyl)-1-pentanone,CCCCC(=O)c1ccco1,44.0,sweet,balsamic
19477,"2,4-Dimethyl-2-pentenoic acid",CC(=CC(C)C)C(=O)O,42.0,honey,balsamic
19502,"2-Benzyl-4,5-dimethyl-1,3-dioxolane",CC1OC(Cc2ccccc2)OC1C,44.0,sweet,balsamic
19688,"2-Acetyl-3,5-dimethylpyrazine",CC(=O)c1ncc(C)nc1C,39.0,caramel,balsamic
19870,3-Methylbutyl 2-methylbutanoate,CCC(C)C(=O)OCCC(C)C,44.0,sweet,balsamic
19871,Hexyl 2-methyl-3-pentenoate,CC=CC(C)C(=O)OCCCCCC,44.0,sweet,balsamic
19881,Butyl levulinate,CCCCOC(=O)CCC(C)=O,39.0,caramel,balsamic
19889,Heptyl 2-methylpropanoate,CCCCCCCOC(=O)C(C)C,44.0,sweet,balsamic
19890,Didodecyl thiobispropanoate,CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC,44.0,sweet,balsamic
19914,Ethyl octanoate,CCCCCCCC(=O)OCC,44.0,sweet,balsamic
19925,Allyl 3-cyclohexylpropionate,C=CCOC(=O)CCC1CCCCC1,44.0,sweet,balsamic
19927,2-Propenyl heptanoate,C=CCOC(=O)CCCCCC,44.0,sweet,balsamic
19928,Ethyl hexanoate,CCCCCC(=O)OCC,44.0,sweet,balsamic
19929,2-Propenyl hexanoate,C=CCOC(=O)CCCCC,44.0,sweet,balsamic
19933,cis-3-Hexenyl formate,CCC=CCCOC=O,44.0,sweet,balsamic
19937,2-Phenoxyethyl isobutyrate,CC(C)C(=O)OCCOc1ccccc1,44.0,sweet,balsamic
19948,(-)-Isopulegol acetate,C=C(C)C1CCC(C)CC1OC(C)=O,44.0,sweet,balsamic
19962,2-Pentylthiophene,CCCCCc1cccs1,44.0,sweet,balsamic
19975,Butyl isobutyrate,CCCCOC(=O)C(C)C,44.0,sweet,balsamic
19977,Propyl formate,CCCOC=O,44.0,sweet,balsamic
19991,Nonyl acetate,CCCCCCCCCOC(C)=O,44.0,sweet,balsamic
19993,Ethyl 3-oxo-3-phenylpropanoate,CCOC(=O)CC(=O)c1ccccc1,44.0,sweet,balsamic
19997,2-Butylfuran,CCCCc1ccco1,44.0,sweet,balsamic
19998,alpha-Terpinyl isovalerate,CC1=CCC(C(C)(C)OC(=O)CC(C)C)CC1,44.0,sweet,balsamic
20001,Ethyl aconitate,CCOC(=O)C=C(CC(=O)O)C(=O)O,44.0,sweet,balsamic
20014,Benzyl cinnamate,O=C(C=Cc1ccccc1)OCc1ccccc1,40.0,chocolate,balsamic
20015,1-Phenylethyl propanoate,CCC(=O)OC(C)c1ccccc1,44.0,sweet,balsamic
20022,Octyl benzoate,CCCCCCCCOC(=O)c1ccccc1,37.0,balsam,balsamic
20024,Butyl pentanoate,CCCCOC(=O)CCCC,44.0,sweet,balsamic
20026,Ethyl pentanoate,CCCCC(=O)OCC,44.0,sweet,balsamic
20058,Pentyl benzoate,CCCCCOC(=O)c1ccccc1,37.0,balsam,balsamic
20131,Isopropyl tetradecanoate,CCCCCCCCCCCCCC(=O)OC(C)C,41.0,cinnamon,balsamic
20150,Ethyl 3-phenylpropanoate,CCOC(=O)CCc1ccccc1,42.0,honey,balsamic
20164,Ethyl 2-benzylacetoacetate,CCOC(=O)C(Cc1ccccc1)C(C)=O,37.0,balsam,balsamic
20165,Propyl phenylacetate,CCCOC(=O)Cc1ccccc1,44.0,sweet,balsamic
20166,Isopropyl phenylacetate,CC(C)OC(=O)Cc1ccccc1,44.0,sweet,balsamic
20167,Butyl phenylacetate,CCCCOC(=O)Cc1ccccc1,42.0,honey,balsamic
20171,Hexyl benzoate,CCCCCCOC(=O)c1ccccc1,37.0,balsam,balsamic
20173,Ethyl levulinate,CCOC(=O)CCC(C)=O,44.0,sweet,balsamic
20203,2-(Ethoxymethyl)furan,CCOCc1ccco1,44.0,sweet,balsamic
20205,Benzyl acetoacetate,CC(=O)CC(=O)OCc1ccccc1,44.0,sweet,balsamic
20206,Butyl acetoacetate,CCCCOC(=O)CC(C)=O,44.0,sweet,balsamic
20208,2-(1-Methylpropyl)cyclohexanone,CCC(C)C1CCCCC1=O,45.0,vanilla,balsamic
20209,2-(Ethoxymethyl)phenol,CCOCc1ccccc1O,44.0,sweet,balsamic
20219,Ethylene brassylate,O=C1CCCCCCCCCCCC(=O)OCCO1,44.0,sweet,balsamic
20220,4-Methylbenzyl alcohol acetate,CC(=O)OCc1ccc(C)cc1,44.0,sweet,balsamic
20366,Cinnamyl formate,O=COCC=Cc1ccccc1,37.0,balsam,balsamic
20373,2-Methylpropyl benzoate,CC(C)COC(=O)c1ccccc1,44.0,sweet,balsamic
20378,2-Ethylfuran,CCc1ccco1,44.0,sweet,balsamic
20382,Allyl butyrate,C=CCOC(=O)CCC,44.0,sweet,balsamic
20383,Allyl benzoate,C=CCOC(=O)c1ccccc1,44.0,sweet,balsamic
